Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1299.5,81.76,0,-196,9.999747,0,3,0,0,-3.1,38
1225.5,43.53,2607.5,-140,9.999747,0,3,0,0,4.8,49
902.5,67.37,2072,-140,9.999747,0,3,0,0,1.3,38
1303,46.06,2632,-140,9.999747,0,3,0,0,4.2,49
919,68.6,1515.5,-140,9.999747,0,3,0,0,0.6,38
1176,72.96,563.5,-196,9.999747,0,3,0,0,0.2,38
1197.5,73.83,0,-196,9.999747,0,3,0,0,-1.9,38
1120.5,59.68,0,-168,9.999747,0,3,0,0,3.8,49
1116,57.18,2604,-168,9.999747,0,3,0,0,1.7,38
1188.5,73.46,62.97552,-196,9.999747,0,3,0,0,-1.9,38
931.5,69.65,1205.243,-168,9.999747,0,3,0,0,0.4,38
1380.5,49.07,2464,-140,9.999747,0,3,0,0,3.843889279,49
901.5,67.63,2011.14,-140,9.999747,0,3,0,0,1.5,38
899,66.89,442.3758,-168,9.999747,0,3,0,0,-0.6,38
1336.5,82.51,0,-198.3372,9.999747,0,3,0,0,-2.7,38
1224,62.74,2579.5,-168,9.999747,0,3,0,0,1.3,38
1164,72.12,1711.5,-168,9.999747,0,3,0,0,1.5,38
1276.5,44.81,2632,-140,9.999747,0,3,0,0,3.8,49
1085,55.25,2607.5,-168,9.999747,0,3,0,0,0.2,38
1179.5,60.14,0,-168,9.999747,0,3,0,0,-2.7,49
1154.5,41.34,2632,-112,9.999747,0,3,0,0,4.8,49
1157,71.65,1739.5,-168,9.999747,0,3,0,0,1.5,38
895,67.14,1060.453,-147.0473,9.999747,0,3,0,0,-0.2,38
1156,71.44,2271.5,-140,9.999747,0,3,0,0,2.5,38
874,65.5,1151.5,-144.1124,9.999747,0,3,0,0,0.6,38
1014,63.24,2131.5,-112,9.999747,0,3,0,0,2.3,49
1158.5,71.81,1263.5,-168,9.999747,0,3,0,0,0.6,38
1197.5,43.54,2601.257,-140,9.999747,0,3,0,0,5,49
1149,61.06,0,-168,9.999747,0,3,0,0,3.8,49
1149.5,71.24,1851.5,-168,9.999747,0,3,0,0,1.9,38
901,67.27,1545.029,-140,9.999747,0,3,0,0,0.6,38
1078,57.51,0,-168,9.999747,0,3,0,0,3.8,49
890,66.27,115.5,-168,9.999747,0,3,0,0,-0.8,38
916,68.15,1655.5,-140,9.999747,0,3,0,0,0.6,38
1197,74.27,225.4895,-196,9.999747,0,3,0,0,-0.4,38
1158.5,71.7,1739.5,-168,9.999747,0,3,0,0,1.5,38
969,72.85,0,-168,9.999747,0,3,0,0,-0.4,38
1225.5,43.09,2607.5,-112,9.999747,0,3,0,0,3.8,49
911.5,67.79,2131.5,-140,9.999747,0,3,0,0,0.6,38
1316,83.24,0,-196,9.999747,0,3,0,0,-3.1,38
1158,71.62,1766.984,-168,9.999747,0,3,0,0,1.5,38
1038,53.98,1263.5,-140,9.999747,0,3,0,0,1.3,49
875,65.32,1689.794,-140,9.999747,0,3,0,0,1,38
914,68.31,1571.5,-140,9.999747,0,3,0,0,0.6,38
1130,48.62,2632,-112,9.999747,0,3,0,0,4.2,49
1307.5,80.34,0,-196,9.999747,0,3,0,0,-2.9,38
919,68.39,1627.5,-140,9.999747,0,3,0,0,0.6,38
1158.5,59.71,2604,-168,9.999747,0,3,0,0,2.7,38
1196,42.14,2607.5,-112,9.999747,0,3,0,0,3.8,49
926,68.68,2264.902,-140,9.999747,0,3,0,0,0.905738508,38
1121.5,57.74,1620.882,-140,9.999747,0,3,0,0,2.1,49
1154.5,71.41,1851.5,-168,9.999747,0,3,0,0,1.5,38
1161.5,71.29,2604,-168,9.999747,0,3,0,0,0.8,38
1223,75.48,0,-196,9.999747,0,3,0,0,-1.9,38
911,68.05,1655.5,-140,9.999747,0,3,0,0,0.6,38
1158.5,71.63,1739.5,-168,9.999747,0,3,0,0,1.5,38
871.5,75.56,1230.551,-141.1997,9.999747,0,3,0,0,-0.2,38
938,69.81,1319.5,-168,9.999747,0,3,0,0,0.4,38
1063.5,56.07,2243.5,-140,9.999747,0,3,0,0,4.6,49
1339.5,82.71,0,-224,9.999747,0,3,0,0,-2.7,38
985,74.28,0,-168,9.999747,0,3,0,0,-0.4,38
1209,74.62,0,-196,9.999747,0,3,0,0,-1.9,38
1312.5,81.04,0,-196,9.999747,0,3,0,0,-2.7,38
1160.5,71.59,1907.5,-168,9.999747,0,3,0,0,1.5,38
1099,47.47,2635.5,-112,9.999747,0,3,0,0,4,49
1062.5,55.92,2123.234,-140,9.999747,0,3,0,0,4.6,49
902,67.36,2159.5,-140,9.999747,0,3,0,0,1.3,38
1224.5,75.56,0,-196,9.999747,0,3,0,0,-1.9,38
1154,41.39,2632,-112,9.999747,0,3,0,0,4.2,49
1157.5,71.48,2141.813,-168,9.999747,0,3,0,0,1.7,38
961,72.05,0,-168,9.999747,0,3,0,0,-0.4,38
1354,69.57,2635.5,-196,9.999747,0,3,0,0,0.8,38
1016.5,52.84,1431.5,-140,9.999747,0,3,0,0,1.7,49
1182.5,72.13,2026.189,-168,9.999747,0,3,0,0,-1.7,38
1292,79.7,0,-196,9.999747,0,3,0,0,-2.7,38
894.5,66.36,753.3959,-168,9.999747,0,3,0,0,-1,38
877.5,65.92,871.5,-168,9.999747,0,3,0,0,0.4,38
968,72.22,0,-140,9.999747,0,3,0,0,-2.7,49
1199.5,62.06,2579.5,-168,9.999747,0,3,0,0,2.9,38
1163.5,71.94,1683.5,-168,9.999747,0,3,0,0,1.5,38
910.5,67.55,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1241.5,76.72,0,-196,9.999747,0,3,0,0,-1.9,38
1154.5,71.51,1487.5,-168,9.999747,0,3,0,0,1.3,38
1152.5,71.11,2411.5,-140,9.999747,0,3,0,0,2.5,38
880.5,66.27,1458.272,-140,9.999747,0,3,0,0,0.8,38
1164,72.03,2187.5,-168,9.999747,0,3,0,0,1.7,38
1438,60.84,2551.5,-168,9.999747,0,3,0,0,1.7,38
957.5,70.33,0,-140,9.999747,0,3,0,0,-4.6,49
1104,47.86,2635.5,-140,9.999747,0,3,0,0,2.9,49
1249.5,43.94,2632,-140,9.999747,0,3,0,0,4.2,49
1603.5,69.23,0,-252,9.999747,0,3,0,0,1.3,38
1161.5,71.69,1879.5,-168,9.999747,0,3,0,0,1.5,38
1327,47.65,200.6775,-140,9.999747,0,3,0,0,1.7,49
915,68.12,1683.5,-140,9.999747,0,3,0,0,0.6,38
1250.5,53.31,2632,-140,9.999747,0,3,0,0,2.3,49
1236,76.25,0,-196,9.999747,0,3,0,0,-1.9,38
1188.5,61.2,2579.5,-168,9.999747,0,3,0,0,2.268014505,38
914.5,68.14,1571.5,-140,9.999747,0,3,0,0,0.6,38
913,68.54,1046.576,-168,9.999747,0,3,0,0,-0.4,38
1317,38.66,2634.55,-140,9.999747,0,3,0,0,4.8,49
937.5,69.76,1347.5,-168,9.999747,0,3,0,0,0.4,38
1162,72.03,2048.605,-168,9.999747,0,3,0,0,1.5,38
1225.5,51.82,2607.5,-140,9.999747,0,3,0,0,1.9,49
949,70.72,79.64686,-168,9.999747,0,3,0,0,-1.3,38
886,65.85,451.5,-168,9.999747,0,3,0,0,-0.8,38
1163.5,41.72,2632,-112,9.999747,0,3,0,0,4.2,49
1143.5,70.48,2411.5,-168,9.999747,0,3,0,0,2.3,38
886,66.23,1966.35,-140,9.999747,0,3,0,0,0.6,38
1136,40.86,2632,-112,9.999747,0,3,0,0,4.8,49
1154,71.67,1711.5,-168,9.999747,0,3,0,0,1.7,38
1341.5,47.56,2492,-140,9.999747,0,3,0,0,4.2,49
1172,86.73,0,-168,9.999747,0,3,0,0,-3.4,49
1151,71.34,2131.5,-168,9.999747,0,3,0,0,1.9,38
1222.5,75.43,0,-196,9.999747,0,3,0,0,-1.9,38
877.5,65.5,1270.08,-140,9.999747,0,3,0,0,0.4,38
1040,54.08,1122.352,-140,9.999747,0,3,0,0,0.6,49
1157,71.52,1711.5,-168,9.999747,0,3,0,0,1.5,38
1180,72.89,731.0945,-168,9.999747,0,3,0,0,-1,38
1164,59.65,2604,-168,9.999747,0,3,0,0,1.7,38
900,67.52,815.5,-168,9.999747,0,3,0,0,-0.2,38
1161,71.81,1263.5,-168,9.999747,0,3,0,0,0.6,38
910,68.07,1627.5,-140,9.999747,0,3,0,0,0.6,38
998.5,46.2,201.6948,-112,9.999747,0,3,0,0,4.2,49
1215,75.18,0,-196,9.999747,0,3,0,0,-1.9,38
890.5,66.11,535.5,-168,9.999747,0,3,0,0,-0.8,38
987,51.51,1678.37,-112,9.999747,0,3,0,0,1.7,49
1111,69,0,-196,9.999747,0,3,0,0,-0.6,38
906,67.65,1172.5,-168,9.999747,0,3,0,0,0.6,38
1103.5,47.78,2635.5,-112,9.999747,0,3,0,0,5,49
1144,70.7,2355.5,-168,9.999747,0,3,0,0,2.3,38
1191,72.86,2579.5,-168,9.999747,0,3,0,0,0.8,38
901,66.92,899.5,-168,9.999747,0,3,0,0,-0.2,38
1159,71.67,1739.5,-168,9.999747,0,3,0,0,1.5,38
1189,73.48,0,-196,9.999747,0,3,0,0,-1.7,38
1055,65.04,1873.495,-168,9.999747,0,3,0,0,1.9,38
1035,62.54,0,-140,9.999747,0,3,0,0,-2.7,49
891,66.55,417.3006,-168,9.999747,0,3,0,0,-1.3,38
1206,42.99,2607.5,-140,9.999747,0,3,0,0,4.2,49
1394.5,49.61,2464,-140,9.999747,0,3,0,0,3.6,49
1187,73.48,0,-196,9.999747,0,3,0,0,-1,38
1143,49.68,2632,-112,9.999747,0,3,0,0,4.6,49
1131,57.72,0,-168,9.999747,0,3,0,0,-2.7,49
1147,71.1,2127.518,-168,9.999747,0,3,0,0,1.7,38
1158,71.52,2131.5,-168,9.999747,0,3,0,0,1.7,38
912,68.01,1739.5,-140,9.999747,0,3,0,0,0.6,38
1089,66.84,1926.288,-168,9.999747,0,3,0,0,-0.2,38
1350,69,2465.543,-196,9.999747,0,3,0,0,0.4,38
1337.5,47.42,1499.493,-140,9.999747,0,3,0,0,1.7,49
1155.5,41.35,2632,-112,9.999747,0,3,0,0,4.8,49
1413,50.43,2439.361,-140,9.999747,0,3,0,0,3.6,49
1262,77.75,0,-196,9.999747,0,3,0,0,-2.3,38
918,68.31,1571.5,-140,9.999747,0,3,0,0,0.6,38
1196,42.81,2607.5,-140,9.999747,0,3,0,0,4.8,49
1154,59.12,2604,-168,9.999747,0,3,0,0,1.7,38
1300.5,56.48,220.572,-140,9.999747,0,3,0,0,2.1,49
1156.5,71.57,1739.5,-168,9.999747,0,3,0,0,1.5,38
1503.5,44.2,2327.5,-168,9.999747,0,3,0,0,4.8,49
1252,64.33,2604,-196,9.999747,0,3,0,0,1.7,38
1210,62.63,2579.5,-168,9.999747,0,3,0,0,3.4,38
1221,75.41,0,-196,9.999747,0,3,0,0,-1.9,38
1241.5,76.56,0,-196,9.999747,0,3,0,0,-1.9,38
1164.5,71.97,2047.5,-168,9.999747,0,3,0,0,1.7,38
1271.5,65.97,0,-168,9.999747,0,3,0,0,-3.8,49
1049.5,64.77,1979.64,-168,9.999747,0,3,0,0,2.7,38
1044,54.32,1796.374,-112,9.999747,0,3,0,0,1.9,49
1184.5,61.64,2624.106,-168,9.999747,0,3,0,0,3.4,38
902.5,67.48,2016.452,-140,9.999747,0,3,0,0,0.6,38
1114.5,84.37,0,-168,9.999747,0,3,0,0,0.4,49
986.5,61.63,2003.607,-112,9.999747,0,3,0,0,2.3,49
1172,86.64,0,-168,9.999747,0,3,0,0,-3.4,49
1292.5,79.54,0,-196,9.999747,0,3,0,0,-2.7,38
1068,55.67,815.5,-140,9.999747,0,3,0,0,0.2,49
1156,71.49,1515.5,-168,9.999747,0,3,0,0,1.3,38
901,67.26,1581.324,-140,9.999747,0,3,0,0,0.6,38
884,65.91,227.5,-168,9.999747,0,3,0,0,-0.8,38
1162.5,71.98,1683.5,-168,9.999747,0,3,0,0,1.7,38
1158,71.58,2215.5,-168,9.999747,0,3,0,0,1.7,38
902,67.26,1599.5,-140,9.999747,0,3,0,0,0.6,38
1149.5,71.37,2047.5,-168,9.999747,0,3,0,0,2.5,38
1150,71.02,2411.829,-140,9.999747,0,3,0,0,2.5,38
1149,59.33,2604,-168,9.999747,0,3,0,0,2.7,38
1220,43.09,2607.5,-112,9.999747,0,3,0,0,4.2,49
1229,52.02,2607.5,-140,9.999747,0,3,0,0,1.9,49
1086.5,47.66,2126.264,-112,9.999747,0,3,0,0,5,49
899.5,66.86,1844.909,-168,9.999747,0,3,0,0,0.6,38
1355,69.49,2635.5,-196,9.999747,0,3,0,0,0.8,38
928,69.06,1627.5,-168,9.999747,0,3,0,0,0.6,38
931.5,69.65,1194.033,-168,9.999747,0,3,0,0,0.4,38
900,67.33,2078.977,-140,9.999747,0,3,0,0,1.3,38
1148.5,59.97,1347.5,-168,9.999747,0,3,0,0,1.5,38
1387.5,49.4,2464,-140,9.999747,0,3,0,0,3.6,49
905.5,67.59,1039.5,-168,9.999747,0,3,0,0,-0.2,38
976,62.47,447.3665,-168,9.999747,0,3,0,0,2.7,38
1156.5,71.45,2159.5,-140,9.999747,0,3,0,0,2.1,38
1276.5,65.9,0,-168,9.999747,0,3,0,0,-3.8,49
979,50.09,2187.5,-168,9.999747,0,3,0,0,1.3,38
1190,61.06,2269.636,-168,9.999747,0,3,0,0,1.5,38
1082.5,55.22,2607.5,-168,9.999747,0,3,0,0,0.2,38
903.5,67.54,1319.5,-140,9.999747,0,3,0,0,0.6,38
895.5,66.82,1431.5,-168,9.999747,0,3,0,0,0.6,38
488,75.8,364.1537,-112,9.999747,0,3,0,0,-0.2,38
1193,73.7,0,-196,9.999747,0,3,0,0,-1.9,38
1012.5,52.85,1508.949,-140,9.999747,0,3,0,0,0.6,49
1144,70.7,2439.5,-168,9.999747,0,3,0,0,2.3,38
964.5,50.5,1935.323,-112,9.999747,0,3,0,0,2.9,49
1154.5,71.15,2271.5,-140,9.999747,0,3,0,0,2.1,38
1039,53.17,2523.5,-168,9.999747,0,3,0,0,1.7,38
1152,58.69,1163.706,-140,9.999747,0,3,0,0,-1.5,49
1187.5,73.55,0,-196,9.999747,0,3,0,0,-1.9,38
870,63.71,869.9074,-112,9.999747,0,3,0,0,-2.7,49
970.5,72.21,0,-140,9.999747,0,3,0,0,-0.8,49
1191,74.07,3.291148,-196,9.999747,0,3,0,0,-0.6,38
893,66.81,2259.558,-140,9.999747,0,3,0,0,1.5,38
1248,77.19,0,-196,9.999747,0,3,0,0,-1,38
1178.5,72.72,955.5,-168,9.999747,0,3,0,0,-0.4,38
897,66.97,395.5,-168,9.999747,0,3,0,0,-0.6,38
1228.5,44.3,758.4953,-168,9.999747,0,3,0,0,4.2,49
1136,70.35,2215.5,-168,9.999747,0,3,0,0,2.5,38
1199.5,73.89,1203.569,-168,9.999747,0,3,0,0,-0.4,38
891,66.32,591.5,-168,9.999747,0,3,0,0,0.4,38
1136.5,48.07,2632,-112,9.999747,0,3,0,0,1.7,49
1047,54.42,1599.5,-118.7379,9.999747,0,3,0,0,1.9,49
882.5,65.72,2047.5,-140,9.999747,0,3,0,0,1,38
884,66.33,2335.081,-140,9.999747,0,3,0,0,1.5,38
898.5,66.85,2411.5,-140,9.999747,0,3,0,0,0.6,38
1164,49.45,1989.703,-140,9.999747,0,3,0,0,4,49
1115.5,48.47,2634.86,-112,9.999747,0,3,0,0,5,49
1162,71.81,2187.5,-168,9.999747,0,3,0,0,1.7,38
1162.5,41.62,2632,-112,9.999747,0,3,0,0,4.8,49
1105.5,47.7,2635.5,-112,9.999747,0,3,0,0,4.2,49
892.5,66.71,1179.5,-140,9.999747,0,3,0,0,-0.2,38
914,68.18,1655.5,-140,9.999747,0,3,0,0,0.6,38
1198,74.22,143.5,-196,9.999747,0,3,0,0,-0.4,38
905,67.6,1963.5,-168,9.999747,0,3,0,0,0.6,38
997.5,52.08,1570.268,-112,9.999747,0,3,0,0,1.7,49
1180,73.26,535.5,-196,9.999747,0,3,0,0,0.2,38
1145.5,71.06,2047.5,-168,9.999747,0,3,0,0,2.5,38
1163,71.98,1683.5,-168,9.999747,0,3,0,0,1.5,38
1021.5,53.14,1555.568,-140,9.999747,0,3,0,0,1.7,49
1120,59.83,0,-168,9.999747,0,3,0,0,3.8,49
1168,60.3,2055.106,-168,9.999747,0,3,0,0,1.5,38
913.5,68.31,1543.5,-140,9.999747,0,3,0,0,0.6,38
1487.5,65.69,29.90666,-224,9.999747,0,3,0,0,1.3,38
974.5,72.44,0,-140,9.999747,0,3,0,0,-1.9,49
1153,71.26,1737.936,-168,9.999747,0,3,0,0,1.7,38
1247,77.17,0,-196,9.999747,0,3,0,0,-1,38
1150.5,41.17,2632,-112,9.999747,0,3,0,0,4.2,49
913.5,68.14,1571.5,-140,9.999747,0,3,0,0,0.6,38
1064.5,65.79,1345.206,-168,9.999747,0,3,0,0,1,38
1007.5,75.31,0,-168,9.999747,0,3,0,0,-0.8,38
1237.5,63.46,2604,-196,9.999747,0,3,0,0,1.7,38
1150,58.61,1213.351,-140,9.999747,0,3,0,0,-1.5,49
889,66.27,2267.193,-140,9.999747,0,3,0,0,0.6,38
1157,71.57,2103.5,-168,9.999747,0,3,0,0,1.7,38
1242,52.99,2632,-140,9.999747,0,3,0,0,2.3,49
546,69.51,152.5108,-84,9.999747,0,3,0,0,-0.8,49
1190.5,73.55,0,-196,9.999747,0,3,0,0,-1.7,38
1183.5,60.61,2579.5,-168,9.999747,0,3,0,0,1.5,38
1049.5,55.72,1215.828,-140,9.999747,0,3,0,0,4.6,49
1090.5,67.55,377.007,-196,9.999747,0,3,0,0,-0.6,38
890.5,66.47,535.5,-168,9.999747,0,3,0,0,-0.6,38
1183,60.68,2329.379,-168,9.999747,0,3,0,0,1.5,38
900,67.45,0,-140,9.999747,0,3,0,0,-4.8,49
1160,71.6,2299.5,-168,9.999747,0,3,0,0,1.7,38
935.5,69.68,1403.5,-168,9.999747,0,3,0,0,0.4,38
1248,77.19,0,-196,9.999747,0,3,0,0,-1,38
1001,52.33,1515.5,-113.478,9.999747,0,3,0,0,1.7,49
1177.5,60.28,2579.5,-168,9.999747,0,3,0,0,1.7,38
1150.5,71.12,2187.5,-168,9.999747,0,3,0,0,1.7,38
994,74.51,0,-168,9.999747,0,3,0,0,-0.4,38
915.5,68.2,1655.5,-140,9.999747,0,3,0,0,0.6,38
1291.5,79.73,0,-196,9.999747,0,3,0,0,-2.7,38
1087,66.77,1698.894,-190.6456,9.999747,0,3,0,0,-0.2,38
1145.5,70.75,2355.505,-140,9.999747,0,3,0,0,2.3,38
1297.5,66.44,2607.5,-196,9.999747,0,3,0,0,1.7,38
1307,56.32,1793.924,-196,9.999747,0,3,0,0,2.1,38
1041.5,54.32,2062.98,-140,9.999747,0,3,0,0,1.9,49
1141.5,71.84,0,-196,9.999747,0,3,0,0,0.2,38
1079,56.19,787.5,-140,9.999747,0,3,0,0,0.2,49
980.5,51.14,2523.5,-112,9.999747,0,3,0,0,2.9,49
1173,42.78,2516.125,-140,9.999747,0,3,0,0,4.2,49
1157.5,71.51,2243.5,-168,9.999747,0,3,0,0,1.7,38
1240.5,77.65,0,-196,9.999747,0,3,0,0,-3.1,38
1137.5,70.23,2327.5,-168,9.999747,0,3,0,0,2.5,38
1047,53.53,422.8637,-140,9.999747,0,3,0,0,-2.1,49
1213,74.87,692.9535,-196,9.999747,0,3,0,0,0.4,38
935,69.7,1375.5,-168,9.999747,0,3,0,0,0.4,38
1146.5,41.14,2632,-112,9.999747,0,3,0,0,4.2,49
1157,71.7,2047.5,-168,9.999747,0,3,0,0,1.7,38
1049.5,65.33,1599.5,-140,9.999747,0,3,0,0,1.5,49
1101.5,57.66,731.5,-140,9.999747,0,3,0,0,0.6,49
1155,71.6,955.5,-196,9.999747,0,3,0,0,0.2,38
1153,58.99,975.5056,-140,9.999747,0,3,0,0,-1.5,49
834,61.44,0,-112,9.999747,0,3,0,0,-2.7,49
911,67.71,1235.5,-140,9.999747,0,3,0,0,0.2,38
1091,69.06,0,-168,9.999747,0,3,0,0,3.8,49
1202.5,74.77,927.5,-196,9.999747,0,3,0,0,0.4,38
907,67.65,1963.5,-168,9.999747,0,3,0,0,0.6,38
1240,52.62,2632,-140,9.999747,0,3,0,0,2.7,49
1024.5,53.09,1520.679,-134.8211,9.999747,0,3,0,0,1.7,49
1250,44.36,2632,-140,9.999747,0,3,0,0,4.8,49
883,65.87,255.5,-168,9.999747,0,3,0,0,-0.8,38
993,74.39,0,-168,9.999747,0,3,0,0,-0.8,38
1168.5,86.24,0,-168,9.999747,0,3,0,0,-3.4,49
1161,71.86,1683.5,-168,9.999747,0,3,0,0,1.5,38
1083,69.56,82.78219,-196,9.999747,0,3,0,0,0.8,38
891.5,66.18,815.5,-140,9.999747,0,3,0,0,-1,38
1159,71.56,2215.5,-168,9.999747,0,3,0,0,1.7,38
1181.5,49.52,2632,-112,9.999747,0,3,0,0,1.7,49
1165,71.87,2131.5,-168,9.999747,0,3,0,0,1.7,38
1154.5,71.36,1627.5,-168,9.999747,0,3,0,0,1.7,38
1165.5,59.83,2604,-168,9.999747,0,3,0,0,1.7,38
1150.5,71.09,2131.5,-168,9.999747,0,3,0,0,1.7,38
1147.5,70.7,2131.5,-168,9.999747,0,3,0,0,2.1,38
1149.5,71.11,2075.5,-168,9.999747,0,3,0,0,0.928618364,38
1137.5,49.19,2632,-140,9.999747,0,3,0,0,2.9,49
978,72.1,0,-140,9.999747,0,3,0,0,-4.6,49
1189,73.66,0,-196,9.999747,0,3,0,0,-1,38
918,68.31,1615.301,-140,9.999747,0,3,0,0,0.6,38
1354.5,48.01,2467.5,-140,9.999747,0,3,0,0,4.2,49
916,68.46,1515.5,-140,9.999747,0,3,0,0,0.6,38
1342,71.46,0,-196,9.999747,0,3,0,0,-3.8,49
1151.5,71.25,1739.5,-168,9.999747,0,3,0,0,1.7,38
913,68.3,1543.5,-140,9.999747,0,3,0,0,0.6,38
976.5,73.45,0,-168,9.999747,0,3,0,0,-0.4,38
917.5,68.51,1571.5,-140,9.999747,0,3,0,0,0.6,38
1239.5,76.51,0,-196,9.999747,0,3,0,0,-1.9,38
1538.5,67.1,62.357,-224,9.999747,0,3,0,0,1.3,38
2071,62.19,480.9284,-308,9.999747,0,3,0,0,1.7,38
1152,71.07,2271.5,-140,9.999747,0,3,0,0,2.3,38
1143,71.02,1935.5,-168,9.999747,0,3,0,0,1.9,38
1155.5,71.63,1683.5,-168,9.999747,0,3,0,0,1.5,38
901.5,67.52,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1084,75.17,0,-196,9.999747,0,3,0,0,-1.9,38
1156.5,71.5,1513.87,-168,9.999747,0,3,0,0,1.3,38
904.5,67.52,1767.5,-140,9.999747,0,3,0,0,0.6,38
1175,41.71,2632,-112,9.999747,0,3,0,0,3.8,49
901,66.97,395.5,-168,9.999747,0,3,0,0,-0.6,38
1253.5,50.63,0,-140,9.999747,0,3,0,0,3.6,49
1204.5,61.63,2523.5,-168,9.999747,0,3,0,0,1.043376002,38
1133,83.9,0,-168,9.999747,0,3,0,0,-4,49
1324,46.83,2635.5,-140,9.999747,0,3,0,0,3.1,49
1159.5,41.6,2632,-112,9.999747,0,3,0,0,4.2,49
1110.5,47.94,2635.5,-112,9.999747,0,3,0,0,4,49
1153,58.56,2604,-168,9.999747,0,3,0,0,-0.2,38
990.5,61.44,1985.83,-168,9.999747,0,3,0,0,1.7,38
1278,54.31,2632,-140,9.999747,0,3,0,0,2.1,49
1132,48.68,2632,-112,9.999747,0,3,0,0,3.8,49
1334.5,55.45,2635.5,-140,9.999747,0,3,0,0,-0.6,49
1369,84.45,0,-224,9.999747,0,3,0,0,-2.7,38
1341,47.29,2635.5,-140,9.999747,0,3,0,0,3.1,49
1283,80.72,0,-196,9.999747,0,3,0,0,-3.1,38
1230.5,76.43,0,-196,9.999747,0,3,0,0,-3.1,38
1170.5,41.91,2632,-112,9.999747,0,3,0,0,4.8,49
1243.5,77.15,0,-196,9.999747,0,3,0,0,-1,38
1157.5,71.75,1683.5,-168,9.999747,0,3,0,0,1.5,38
1188,61.81,2607.5,-168,9.999747,0,3,0,0,3.4,38
1335,47.49,2494.534,-140,9.999747,0,3,0,0,4.2,49
1177,49.43,2632,-112,9.999747,0,3,0,0,1.7,49
895.5,66.92,962.4492,-168,9.999747,0,3,0,0,-0.2,38
1163.5,72.12,1711.5,-168,9.999747,0,3,0,0,1.5,38
915,67.67,1263.5,-140,9.999747,0,3,0,0,0.2,38
1481,75.18,468.8503,-224,9.999747,0,3,0,0,-0.2,38
895.5,66.96,1018.34,-168,9.999747,0,3,0,0,-0.4,38
913,67.79,2110.689,-160.8111,9.999747,0,3,0,0,0.6,38
1157.5,71.66,1739.5,-168,9.999747,0,3,0,0,1.5,38
926.5,68.79,1627.5,-160.0114,9.999747,0,3,0,0,0.6,38
901,67.08,2383.5,-140,9.999747,0,3,0,0,0.6,38
1276.5,45.11,2632,-140,9.999747,0,3,0,0,4.2,49
1219,43.22,2607.5,-112,9.999747,0,3,0,0,4.2,49
1244.5,76.92,0,-196,9.999747,0,3,0,0,-1,38
896.5,66.98,843.5,-168,9.999747,0,3,0,0,-0.2,38
1059.5,46.69,1330.777,-112,9.999747,0,3,0,0,4.2,49
1147,71.13,2019.5,-168,9.999747,0,3,0,0,1.7,38
1376,48.1,2663.5,-140,9.999747,0,3,0,0,1.7,49
1326,81.58,0,-196,9.999747,0,3,0,0,-2.7,38
893.5,66.28,535.5,-168,9.999747,0,3,0,0,-0.6,38
1355,69.52,2635.5,-196,9.999747,0,3,0,0,0.8,38
1130.5,76.37,0,-196,9.999747,0,3,0,0,-0.414961717,38
1126.5,58.31,1114.032,-140,9.999747,0,3,0,0,0.6,49
1157,71.58,1739.5,-168,9.999747,0,3,0,0,1.5,38
1290.5,79.31,0,-196,9.999747,0,3,0,0,-2.7,38
1161.5,71.63,1151.5,-168,9.999747,0,3,0,0,0.6,38
921.5,69.06,563.5,-168,9.999747,0,3,0,0,-1,38
1574.5,69.13,0,-252,9.999747,0,3,0,0,1.3,38
1292.5,38.46,2632,-140,9.999747,0,3,0,0,4.8,49
1303,80.43,0,-196,9.999747,0,3,0,0,-2.9,38
1372,70.25,0,-196,9.999747,0,3,0,0,-3.8,49
1360.5,39.88,2660,-140,9.999747,0,3,0,0,4.8,49
1152.5,71.25,2271.5,-168,9.999747,0,3,0,0,1.7,38
1158,71.51,1739.5,-168,9.999747,0,3,0,0,1.5,38
906,67.34,1711.5,-140,9.999747,0,3,0,0,0.6,38
1047,54.33,1403.5,-140,9.999747,0,3,0,0,1.3,49
993,51.72,2063.258,-112,9.999747,0,3,0,0,0.6,49
1165,72.1,2075.5,-168,9.999747,0,3,0,0,1.7,38
1245.5,43.79,2632,-140,9.999747,0,3,0,0,3.8,49
856,62.93,0,-112,9.999747,0,3,0,0,-2.7,49
902.5,67.36,2159.5,-140,9.999747,0,3,0,0,1.3,38
1221.5,75.28,552.7341,-196,9.999747,0,3,0,0,-1.9,38
913.5,68.23,1543.5,-140,9.999747,0,3,0,0,0.6,38
1124.5,70.61,464.7548,-168,9.999747,0,3,0,0,0.2,38
1143,40.84,2632,-112,9.999747,0,3,0,0,4.8,49
906,67.56,1301.119,-140,9.999747,0,3,0,0,0.4,38
848,63.31,2212,-140,9.999747,0,3,0,0,2.7,38
881,65.51,1935.5,-140,9.999747,0,3,0,0,1,38
1694.5,60.69,1207.5,-224,9.999747,0,3,0,0,1.7,38
